Date,Time,Datetime,Rain
11/6/2018,3:40:00 PM,11/6/2018 15:40,0
11/6/2018,3:45:00 PM,11/6/2018 15:45,0.01
11/6/2018,3:50:00 PM,11/6/2018 15:50,0
11/6/2018,3:55:00 PM,11/6/2018 15:55,0
11/6/2018,4:00:00 PM,11/6/2018 16:00,0.02
11/6/2018,4:05:00 PM,11/6/2018 16:05,0.02
11/6/2018,4:10:00 PM,11/6/2018 16:10,0.03
11/6/2018,4:15:00 PM,11/6/2018 16:15,0.02
11/6/2018,4:20:00 PM,11/6/2018 16:20,0.01
11/6/2018,4:25:00 PM,11/6/2018 16:25,0
11/6/2018,4:30:00 PM,11/6/2018 16:30,0.01
11/6/2018,4:35:00 PM,11/6/2018 16:35,0
11/6/2018,4:40:00 PM,11/6/2018 16:40,0
11/6/2018,4:45:00 PM,11/6/2018 16:45,0
11/6/2018,4:50:00 PM,11/6/2018 16:50,0.01
11/6/2018,4:55:00 PM,11/6/2018 16:55,0.04
11/6/2018,5:00:00 PM,11/6/2018 17:00,0.01
11/6/2018,5:05:00 PM,11/6/2018 17:05,0
11/6/2018,5:10:00 PM,11/6/2018 17:10,0
11/6/2018,5:15:00 PM,11/6/2018 17:15,0
11/6/2018,5:20:00 PM,11/6/2018 17:20,0.01
11/6/2018,5:25:00 PM,11/6/2018 17:25,0
11/6/2018,5:30:00 PM,11/6/2018 17:30,0.01
11/6/2018,5:35:00 PM,11/6/2018 17:35,0
11/6/2018,5:40:00 PM,11/6/2018 17:40,0
11/6/2018,5:45:00 PM,11/6/2018 17:45,0
11/6/2018,5:50:00 PM,11/6/2018 17:50,0
11/6/2018,5:55:00 PM,11/6/2018 17:55,0
11/6/2018,6:00:00 PM,11/6/2018 18:00,0
11/6/2018,6:05:00 PM,11/6/2018 18:05,0
11/6/2018,6:10:00 PM,11/6/2018 18:10,0.01
11/6/2018,6:15:00 PM,11/6/2018 18:15,0.01
11/6/2018,6:20:00 PM,11/6/2018 18:20,0
11/6/2018,6:25:00 PM,11/6/2018 18:25,0.01
11/6/2018,6:30:00 PM,11/6/2018 18:30,0
11/6/2018,6:35:00 PM,11/6/2018 18:35,0
11/6/2018,6:40:00 PM,11/6/2018 18:40,0
11/6/2018,6:45:00 PM,11/6/2018 18:45,0.01
11/6/2018,6:50:00 PM,11/6/2018 18:50,0.01
11/6/2018,6:55:00 PM,11/6/2018 18:55,0.01
11/6/2018,7:00:00 PM,11/6/2018 19:00,0.01
11/6/2018,7:05:00 PM,11/6/2018 19:05,0.01
11/6/2018,7:10:00 PM,11/6/2018 19:10,0.02
11/6/2018,7:15:00 PM,11/6/2018 19:15,0
11/6/2018,7:20:00 PM,11/6/2018 19:20,0
11/6/2018,7:25:00 PM,11/6/2018 19:25,0.01
11/6/2018,7:30:00 PM,11/6/2018 19:30,0
11/6/2018,7:35:00 PM,11/6/2018 19:35,0
11/6/2018,7:40:00 PM,11/6/2018 19:40,0
11/6/2018,7:45:00 PM,11/6/2018 19:45,0
11/6/2018,7:50:00 PM,11/6/2018 19:50,0
11/6/2018,7:55:00 PM,11/6/2018 19:55,0
11/6/2018,8:00:00 PM,11/6/2018 20:00,0.01
11/6/2018,8:05:00 PM,11/6/2018 20:05,0
11/6/2018,8:10:00 PM,11/6/2018 20:10,0
11/6/2018,8:15:00 PM,11/6/2018 20:15,0
11/6/2018,8:20:00 PM,11/6/2018 20:20,0
11/6/2018,8:25:00 PM,11/6/2018 20:25,0
11/6/2018,8:30:00 PM,11/6/2018 20:30,0
11/6/2018,8:35:00 PM,11/6/2018 20:35,0
11/6/2018,8:40:00 PM,11/6/2018 20:40,0
11/6/2018,8:45:00 PM,11/6/2018 20:45,0
11/6/2018,8:50:00 PM,11/6/2018 20:50,0
11/6/2018,8:55:00 PM,11/6/2018 20:55,0
11/6/2018,9:00:00 PM,11/6/2018 21:00,0
11/6/2018,9:05:00 PM,11/6/2018 21:05,0
11/6/2018,9:10:00 PM,11/6/2018 21:10,0
11/6/2018,9:15:00 PM,11/6/2018 21:15,0
11/6/2018,9:20:00 PM,11/6/2018 21:20,0
11/6/2018,9:25:00 PM,11/6/2018 21:25,0
11/6/2018,9:30:00 PM,11/6/2018 21:30,0
11/6/2018,9:35:00 PM,11/6/2018 21:35,0
11/6/2018,9:40:00 PM,11/6/2018 21:40,0
11/6/2018,9:45:00 PM,11/6/2018 21:45,0
11/6/2018,9:50:00 PM,11/6/2018 21:50,0
11/6/2018,9:55:00 PM,11/6/2018 21:55,0
11/6/2018,10:00:00 PM,11/6/2018 22:00,0
11/6/2018,10:05:00 PM,11/6/2018 22:05,0
11/6/2018,10:10:00 PM,11/6/2018 22:10,0
11/6/2018,10:15:00 PM,11/6/2018 22:15,0
11/6/2018,10:20:00 PM,11/6/2018 22:20,0
11/6/2018,10:25:00 PM,11/6/2018 22:25,0
11/6/2018,10:30:00 PM,11/6/2018 22:30,0
11/6/2018,10:35:00 PM,11/6/2018 22:35,0
11/6/2018,10:40:00 PM,11/6/2018 22:40,0
11/6/2018,10:45:00 PM,11/6/2018 22:45,0
11/6/2018,10:50:00 PM,11/6/2018 22:50,0
11/6/2018,10:55:00 PM,11/6/2018 22:55,0
11/6/2018,11:00:00 PM,11/6/2018 23:00,0
11/6/2018,11:05:00 PM,11/6/2018 23:05,0
11/6/2018,11:10:00 PM,11/6/2018 23:10,0
11/6/2018,11:15:00 PM,11/6/2018 23:15,0
11/6/2018,11:20:00 PM,11/6/2018 23:20,0
11/6/2018,11:25:00 PM,11/6/2018 23:25,0
11/6/2018,11:30:00 PM,11/6/2018 23:30,0
11/6/2018,11:35:00 PM,11/6/2018 23:35,0
11/6/2018,11:40:00 PM,11/6/2018 23:40,0
11/6/2018,11:45:00 PM,11/6/2018 23:45,0
11/6/2018,11:50:00 PM,11/6/2018 23:50,0
11/6/2018,11:55:00 PM,11/6/2018 23:55,0
,,,
