# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-12-12 14:57:54 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01105585 TOWN BROOK AT QUINCY, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01105585
#            TS   parameter     Description
#         66228       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	66228_00060	66228_00060_cd
USGS	01105585	2018-07-06 12:45	EDT	10.6	A:e
USGS	01105585	2018-07-06 13:00	EDT	13.5	A:e
USGS	01105585	2018-07-06 13:15	EDT	14.5	A:e
USGS	01105585	2018-07-06 13:30	EDT	15.6	A:e
USGS	01105585	2018-07-06 13:45	EDT	16.6	A:e
USGS	01105585	2018-07-06 14:00	EDT	17.6	A:e
USGS	01105585	2018-07-06 14:15	EDT	18.7	A:e
USGS	01105585	2018-07-06 14:30	EDT	19.7	A:e
USGS	01105585	2018-07-06 14:45	EDT	20.8	A:e
USGS	01105585	2018-07-06 15:00	EDT	21.0	A:e
USGS	01105585	2018-07-06 15:15	EDT	20.7	A:e
USGS	01105585	2018-07-06 15:30	EDT	20.4	A:e
USGS	01105585	2018-07-06 15:45	EDT	20.1	A:e
USGS	01105585	2018-07-06 16:00	EDT	19.8	A:e
USGS	01105585	2018-07-06 16:15	EDT	19.5	A:e
USGS	01105585	2018-07-06 16:30	EDT	19.2	A:e
USGS	01105585	2018-07-06 16:45	EDT	18.9	A:e
USGS	01105585	2018-07-06 17:00	EDT	18.6	A:e
USGS	01105585	2018-07-06 17:15	EDT	18.3	A:e
USGS	01105585	2018-07-06 17:30	EDT	18.0	A:e
USGS	01105585	2018-07-06 17:45	EDT	17.7	A:e
USGS	01105585	2018-07-06 18:00	EDT	17.5	A:e
USGS	01105585	2018-07-06 18:15	EDT	17.1	A:e
USGS	01105585	2018-07-06 18:30	EDT	16.7	A:e
USGS	01105585	2018-07-06 18:45	EDT	16.3	A:e
USGS	01105585	2018-07-06 19:00	EDT	15.9	A:e
USGS	01105585	2018-07-06 19:15	EDT	15.5	A:e
USGS	01105585	2018-07-06 19:30	EDT	15.1	A:e
USGS	01105585	2018-07-06 19:45	EDT	14.7	A:e
USGS	01105585	2018-07-06 20:00	EDT	14.3	A:e
USGS	01105585	2018-07-06 20:15	EDT	13.9	A:e
USGS	01105585	2018-07-06 20:30	EDT	13.5	A:e
USGS	01105585	2018-07-06 20:45	EDT	13.1	A:e
USGS	01105585	2018-07-06 21:00	EDT	12.8	A:e
USGS	01105585	2018-07-06 21:15	EDT	12.4	A:e
USGS	01105585	2018-07-06 21:30	EDT	12.0	A:e
USGS	01105585	2018-07-06 21:45	EDT	11.6	A:e
USGS	01105585	2018-07-06 22:00	EDT	11.2	A:e
USGS	01105585	2018-07-06 22:15	EDT	10.8	A:e
USGS	01105585	2018-07-06 22:30	EDT	10.4	A:e
USGS	01105585	2018-07-06 22:45	EDT	10.0	A:e
USGS	01105585	2018-07-06 23:00	EDT	9.63	A:e
USGS	01105585	2018-07-06 23:15	EDT	9.24	A:e
USGS	01105585	2018-07-06 23:30	EDT	8.85	A:e
USGS	01105585	2018-07-06 23:45	EDT	8.45	A:e
USGS	01105585	2018-07-07 00:00	EDT	8.06	A:e
USGS	01105585	2018-07-07 00:15	EDT	7.67	A:e
USGS	01105585	2018-07-07 00:30	EDT	7.28	A:e
USGS	01105585	2018-07-07 00:45	EDT	6.89	A:e
USGS	01105585	2018-07-07 01:00	EDT	6.58	A:e
USGS	01105585	2018-07-07 01:15	EDT	6.46	A:e
USGS	01105585	2018-07-07 01:30	EDT	6.33	A:e
USGS	01105585	2018-07-07 01:45	EDT	6.20	A:e
USGS	01105585	2018-07-07 02:00	EDT	6.08	A:e
USGS	01105585	2018-07-07 02:15	EDT	5.95	A:e
USGS	01105585	2018-07-07 02:30	EDT	5.82	A:e
USGS	01105585	2018-07-07 02:45	EDT	5.70	A:e
USGS	01105585	2018-07-07 03:00	EDT	5.57	A:e
USGS	01105585	2018-07-07 03:15	EDT	5.44	A:e
USGS	01105585	2018-07-07 03:30	EDT	5.32	A:e
USGS	01105585	2018-07-07 03:45	EDT	5.19	A:e
USGS	01105585	2018-07-07 04:00	EDT	5.06	A:e
USGS	01105585	2018-07-07 04:15	EDT	4.94	A:e
USGS	01105585	2018-07-07 04:30	EDT	4.81	A:e
USGS	01105585	2018-07-07 04:45	EDT	4.69	A:e
USGS	01105585	2018-07-07 05:00	EDT	4.56	A:e
USGS	01105585	2018-07-07 05:15	EDT	4.43	A:e
USGS	01105585	2018-07-07 05:30	EDT	4.31	A:e
USGS	01105585	2018-07-07 05:45	EDT	4.18	A:e
USGS	01105585	2018-07-07 06:00	EDT	4.05	A:e
USGS	01105585	2018-07-07 06:15	EDT	3.93	A:e
USGS	01105585	2018-07-07 06:30	EDT	3.80	A:e
USGS	01105585	2018-07-07 06:45	EDT	3.67	A:e
USGS	01105585	2018-07-07 07:00	EDT	3.55	A:e
USGS	01105585	2018-07-07 07:15	EDT	3.41	A:e
USGS	01105585	2018-07-07 07:30	EDT	3.22	A:e
USGS	01105585	2018-07-07 07:45	EDT	3.03	A:e
USGS	01105585	2018-07-07 08:00	EDT	2.95	A:e
USGS	01105585	2018-07-07 08:15	EDT	2.94	A:e
USGS	01105585	2018-07-07 08:30	EDT	2.93	A:e
USGS	01105585	2018-07-07 08:45	EDT	2.91	A:e
USGS	01105585	2018-07-07 09:00	EDT	2.90	A:e
USGS	01105585	2018-07-07 09:15	EDT	2.88	A:e
USGS	01105585	2018-07-07 09:30	EDT	2.87	A:e
USGS	01105585	2018-07-07 09:45	EDT	2.86	A:e
USGS	01105585	2018-07-07 10:00	EDT	2.84	A:e
USGS	01105585	2018-07-07 10:15	EDT	2.83	A:e
USGS	01105585	2018-07-07 10:30	EDT	2.81	A:e
USGS	01105585	2018-07-07 10:45	EDT	2.80	A:e
USGS	01105585	2018-07-07 11:00	EDT	2.79	A:e
USGS	01105585	2018-07-07 11:15	EDT	2.77	A:e
USGS	01105585	2018-07-07 11:30	EDT	2.76	A:e
USGS	01105585	2018-07-07 11:45	EDT	2.74	A:e
USGS	01105585	2018-07-07 12:00	EDT	2.73	A:e
USGS	01105585	2018-07-07 12:15	EDT	2.72	A:e
USGS	01105585	2018-07-07 12:30	EDT	2.70	A:e
USGS	01105585	2018-07-07 12:45	EDT	2.69	A:e
USGS	01105585	2018-07-07 13:00	EDT	2.68	A:e
USGS	01105585	2018-07-07 13:15	EDT	2.66	A:e
USGS	01105585	2018-07-07 13:30	EDT	2.65	A:e
USGS	01105585	2018-07-07 13:45	EDT	2.63	A:e
USGS	01105585	2018-07-07 14:00	EDT	2.62	A:e
USGS	01105585	2018-07-07 14:15	EDT	2.61	A:e
USGS	01105585	2018-07-07 14:30	EDT	2.59	A:e
USGS	01105585	2018-07-07 14:45	EDT	2.58	A:e
USGS	01105585	2018-07-07 15:00	EDT	2.56	A:e
USGS	01105585	2018-07-07 15:15	EDT	2.55	A:e
USGS	01105585	2018-07-07 15:30	EDT	2.54	A:e
USGS	01105585	2018-07-07 15:45	EDT	2.52	A:e
USGS	01105585	2018-07-07 16:00	EDT	2.51	A:e
USGS	01105585	2018-07-07 16:15	EDT	2.49	A:e
USGS	01105585	2018-07-07 16:30	EDT	2.48	A:e
USGS	01105585	2018-07-07 16:45	EDT	2.47	A:e
USGS	01105585	2018-07-07 17:00	EDT	2.45	A:e
USGS	01105585	2018-07-07 17:15	EDT	2.44	A:e
USGS	01105585	2018-07-07 17:30	EDT	2.42	A:e
USGS	01105585	2018-07-07 17:45	EDT	2.41	A:e
USGS	01105585	2018-07-07 18:00	EDT	2.40	A:e
USGS	01105585	2018-07-07 18:15	EDT	2.38	A:e
USGS	01105585	2018-07-07 18:30	EDT	2.37	A:e
USGS	01105585	2018-07-07 18:45	EDT	2.35	A:e
USGS	01105585	2018-07-07 19:00	EDT	2.34	A:e
USGS	01105585	2018-07-07 19:15	EDT	2.33	A:e
USGS	01105585	2018-07-07 19:30	EDT	2.31	A:e
USGS	01105585	2018-07-07 19:45	EDT	2.30	A:e
USGS	01105585	2018-07-07 20:00	EDT	2.29	A:e
USGS	01105585	2018-07-07 20:15	EDT	2.27	A:e
USGS	01105585	2018-07-07 20:30	EDT	2.26	A:e
USGS	01105585	2018-07-07 20:45	EDT	2.24	A:e
USGS	01105585	2018-07-07 21:00	EDT	2.23	A:e
USGS	01105585	2018-07-07 21:15	EDT	2.22	A:e
USGS	01105585	2018-07-07 21:30	EDT	2.20	A:e
USGS	01105585	2018-07-07 21:45	EDT	2.19	A:e
USGS	01105585	2018-07-07 22:00	EDT	2.17	A:e
USGS	01105585	2018-07-07 22:15	EDT	2.16	A:e
USGS	01105585	2018-07-07 22:30	EDT	2.15	A:e
USGS	01105585	2018-07-07 22:45	EDT	2.13	A:e
USGS	01105585	2018-07-07 23:00	EDT	2.12	A:e
USGS	01105585	2018-07-07 23:15	EDT	2.10	A:e
USGS	01105585	2018-07-07 23:30	EDT	2.09	A:e
USGS	01105585	2018-07-07 23:45	EDT	2.08	A:e
USGS	01105585	2018-07-08 00:00	EDT	2.06	A:e
USGS	01105585	2018-07-08 00:15	EDT	2.05	A:e
USGS	01105585	2018-07-08 00:30	EDT	2.03	A:e
USGS	01105585	2018-07-08 00:45	EDT	2.02	A:e
USGS	01105585	2018-07-08 01:00	EDT	2.01	A:e
USGS	01105585	2018-07-08 01:15	EDT	1.99	A:e
USGS	01105585	2018-07-08 01:30	EDT	1.98	A:e
USGS	01105585	2018-07-08 01:45	EDT	1.97	A:e
USGS	01105585	2018-07-08 02:00	EDT	1.97	A:e
USGS	01105585	2018-07-08 02:15	EDT	1.96	A:e
USGS	01105585	2018-07-08 02:30	EDT	1.95	A:e
USGS	01105585	2018-07-08 02:45	EDT	1.95	A:e
USGS	01105585	2018-07-08 03:00	EDT	1.94	A:e
USGS	01105585	2018-07-08 03:15	EDT	1.93	A:e
USGS	01105585	2018-07-08 03:30	EDT	1.93	A:e
USGS	01105585	2018-07-08 03:45	EDT	1.92	A:e
USGS	01105585	2018-07-08 04:00	EDT	1.91	A:e
USGS	01105585	2018-07-08 04:15	EDT	1.91	A:e
USGS	01105585	2018-07-08 04:30	EDT	1.90	A:e
USGS	01105585	2018-07-08 04:45	EDT	1.89	A:e
USGS	01105585	2018-07-08 05:00	EDT	1.89	A:e
USGS	01105585	2018-07-08 05:15	EDT	1.88	A:e
USGS	01105585	2018-07-08 05:30	EDT	1.87	A:e
USGS	01105585	2018-07-08 05:45	EDT	1.87	A:e
USGS	01105585	2018-07-08 06:00	EDT	1.86	A:e
USGS	01105585	2018-07-08 06:15	EDT	1.85	A:e
USGS	01105585	2018-07-08 06:30	EDT	1.85	A:e
USGS	01105585	2018-07-08 06:45	EDT	1.84	A:e
USGS	01105585	2018-07-08 07:00	EDT	1.83	A:e
USGS	01105585	2018-07-08 07:15	EDT	1.83	A:e
USGS	01105585	2018-07-08 07:30	EDT	1.82	A:e
USGS	01105585	2018-07-08 07:45	EDT	1.81	A:e
USGS	01105585	2018-07-08 08:00	EDT	1.81	A:e
USGS	01105585	2018-07-08 08:15	EDT	1.80	A:e
USGS	01105585	2018-07-08 08:30	EDT	1.79	A:e
USGS	01105585	2018-07-08 08:45	EDT	1.79	A:e
USGS	01105585	2018-07-08 09:00	EDT	1.78	A:e
USGS	01105585	2018-07-08 09:15	EDT	1.77	A:e
USGS	01105585	2018-07-08 09:30	EDT	1.77	A:e
USGS	01105585	2018-07-08 09:45	EDT	1.76	A:e
USGS	01105585	2018-07-08 10:00	EDT	1.75	A:e
USGS	01105585	2018-07-08 10:15	EDT	1.75	A:e
USGS	01105585	2018-07-08 10:30	EDT	1.74	A:e
USGS	01105585	2018-07-08 10:45	EDT	1.73	A:e
USGS	01105585	2018-07-08 11:00	EDT	1.73	A:e
USGS	01105585	2018-07-08 11:15	EDT	1.72	A:e
USGS	01105585	2018-07-08 11:30	EDT	1.71	A:e
USGS	01105585	2018-07-08 11:45	EDT	1.71	A:e
USGS	01105585	2018-07-08 12:00	EDT	1.70	A:e
USGS	01105585	2018-07-08 12:15	EDT	1.69	A:e
USGS	01105585	2018-07-08 12:30	EDT	1.69	A:e
USGS	01105585	2018-07-08 12:45	EDT	1.68	A:e
USGS	01105585	2018-07-08 13:00	EDT	1.67	A:e
USGS	01105585	2018-07-08 13:15	EDT	1.67	A:e
USGS	01105585	2018-07-08 13:30	EDT	1.66	A:e
USGS	01105585	2018-07-08 13:45	EDT	1.65	A:e
USGS	01105585	2018-07-08 14:00	EDT	1.65	A:e
USGS	01105585	2018-07-08 14:15	EDT	1.64	A:e
USGS	01105585	2018-07-08 14:30	EDT	1.63	A:e
USGS	01105585	2018-07-08 14:45	EDT	1.63	A:e
USGS	01105585	2018-07-08 15:00	EDT	1.62	A:e
USGS	01105585	2018-07-08 15:15	EDT	1.61	A:e
USGS	01105585	2018-07-08 15:30	EDT	1.61	A:e
USGS	01105585	2018-07-08 15:45	EDT	1.60	A:e
USGS	01105585	2018-07-08 16:00	EDT	1.59	A:e
USGS	01105585	2018-07-08 16:15	EDT	1.59	A:e
USGS	01105585	2018-07-08 16:30	EDT	1.58	A:e
USGS	01105585	2018-07-08 16:45	EDT	1.57	A:e
USGS	01105585	2018-07-08 17:00	EDT	1.57	A:e
USGS	01105585	2018-07-08 17:15	EDT	1.56	A:e
USGS	01105585	2018-07-08 17:30	EDT	1.55	A:e
USGS	01105585	2018-07-08 17:45	EDT	1.55	A:e
USGS	01105585	2018-07-08 18:00	EDT	1.54	A:e
USGS	01105585	2018-07-08 18:15	EDT	1.53	A:e
USGS	01105585	2018-07-08 18:30	EDT	1.53	A:e
USGS	01105585	2018-07-08 18:45	EDT	1.52	A:e
USGS	01105585	2018-07-08 19:00	EDT	1.51	A:e
USGS	01105585	2018-07-08 19:15	EDT	1.51	A:e
USGS	01105585	2018-07-08 19:30	EDT	1.50	A:e
USGS	01105585	2018-07-08 19:45	EDT	1.49	A:e
USGS	01105585	2018-07-08 20:00	EDT	1.49	A:e
USGS	01105585	2018-07-08 20:15	EDT	1.48	A:e
USGS	01105585	2018-07-08 20:30	EDT	1.47	A:e
USGS	01105585	2018-07-08 20:45	EDT	1.47	A:e
USGS	01105585	2018-07-08 21:00	EDT	1.46	A:e
USGS	01105585	2018-07-08 21:15	EDT	1.45	A:e
USGS	01105585	2018-07-08 21:30	EDT	1.45	A:e
USGS	01105585	2018-07-08 21:45	EDT	1.44	A:e
USGS	01105585	2018-07-08 22:00	EDT	1.43	A:e
USGS	01105585	2018-07-08 22:15	EDT	1.42	A:e
USGS	01105585	2018-07-08 22:30	EDT	1.42	A:e
USGS	01105585	2018-07-08 22:45	EDT	1.41	A:e
USGS	01105585	2018-07-08 23:00	EDT	1.40	A:e
USGS	01105585	2018-07-08 23:15	EDT	1.40	A:e
USGS	01105585	2018-07-08 23:30	EDT	1.39	A:e
USGS	01105585	2018-07-08 23:45	EDT	1.38	A:e
USGS	01105585	2018-07-09 00:00	EDT	1.38	A:e
USGS	01105585	2018-07-09 00:15	EDT	1.37	A:e
USGS	01105585	2018-07-09 00:30	EDT	1.36	A:e
USGS	01105585	2018-07-09 00:45	EDT	1.36	A:e
USGS	01105585	2018-07-09 01:00	EDT	1.35	A:e
USGS	01105585	2018-07-09 01:15	EDT	1.34	A:e
USGS	01105585	2018-07-09 01:30	EDT	1.34	A:e
USGS	01105585	2018-07-09 01:45	EDT	1.33	A:e
USGS	01105585	2018-07-09 02:00	EDT	1.32	A:e
USGS	01105585	2018-07-09 02:15	EDT	1.32	A:e
USGS	01105585	2018-07-09 02:30	EDT	1.32	A:e
USGS	01105585	2018-07-09 02:45	EDT	1.32	A:e
USGS	01105585	2018-07-09 03:00	EDT	1.31	A:e
USGS	01105585	2018-07-09 03:15	EDT	1.31	A:e
USGS	01105585	2018-07-09 03:30	EDT	1.31	A:e
USGS	01105585	2018-07-09 03:45	EDT	1.31	A:e
USGS	01105585	2018-07-09 04:00	EDT	1.30	A:e
USGS	01105585	2018-07-09 04:15	EDT	1.30	A:e
USGS	01105585	2018-07-09 04:30	EDT	1.30	A:e
USGS	01105585	2018-07-09 04:45	EDT	1.30	A:e
USGS	01105585	2018-07-09 05:00	EDT	1.29	A:e
USGS	01105585	2018-07-09 05:15	EDT	1.29	A:e
USGS	01105585	2018-07-09 05:30	EDT	1.29	A:e
USGS	01105585	2018-07-09 05:45	EDT	1.29	A:e
USGS	01105585	2018-07-09 06:00	EDT	1.28	A:e
USGS	01105585	2018-07-09 06:15	EDT	1.28	A:e
USGS	01105585	2018-07-09 06:30	EDT	1.28	A:e
USGS	01105585	2018-07-09 06:45	EDT	1.27	A:e
USGS	01105585	2018-07-09 07:00	EDT	1.27	A:e
USGS	01105585	2018-07-09 07:15	EDT	1.27	A:e
USGS	01105585	2018-07-09 07:30	EDT	1.27	A:e
USGS	01105585	2018-07-09 07:45	EDT	1.26	A:e
USGS	01105585	2018-07-09 08:00	EDT	1.26	A:e
USGS	01105585	2018-07-09 08:15	EDT	1.26	A:e
USGS	01105585	2018-07-09 08:30	EDT	1.26	A:e
USGS	01105585	2018-07-09 08:45	EDT	1.25	A:e
USGS	01105585	2018-07-09 09:00	EDT	1.25	A:e
USGS	01105585	2018-07-09 09:15	EDT	1.25	A:e
USGS	01105585	2018-07-09 09:30	EDT	1.25	A:e
USGS	01105585	2018-07-09 09:45	EDT	1.24	A:e
USGS	01105585	2018-07-09 10:00	EDT	1.24	A:e
USGS	01105585	2018-07-09 10:15	EDT	1.24	A:e
USGS	01105585	2018-07-09 10:30	EDT	1.24	A:e
USGS	01105585	2018-07-09 10:45	EDT	1.23	A:e
USGS	01105585	2018-07-09 11:00	EDT	1.23	A:e
USGS	01105585	2018-07-09 11:15	EDT	1.23	A:e
USGS	01105585	2018-07-09 11:30	EDT	1.22	A:e
USGS	01105585	2018-07-09 11:45	EDT	1.22	A:e
USGS	01105585	2018-07-09 12:00	EDT	1.22	A:e
USGS	01105585	2018-07-09 12:15	EDT	1.22	A:e
USGS	01105585	2018-07-09 12:30	EDT	1.21	A:e
USGS	01105585	2018-07-09 12:45	EDT	1.21	A:e
USGS	01105585	2018-07-09 13:00	EDT	1.21	A:e
USGS	01105585	2018-07-09 13:15	EDT	1.21	A:e
USGS	01105585	2018-07-09 13:30	EDT	1.20	A:e
USGS	01105585	2018-07-09 13:45	EDT	1.20	A:e
USGS	01105585	2018-07-09 14:00	EDT	1.20	A:e
USGS	01105585	2018-07-09 14:15	EDT	1.20	A:e
USGS	01105585	2018-07-09 14:30	EDT	1.19	A:e
USGS	01105585	2018-07-09 14:45	EDT	1.19	A:e
USGS	01105585	2018-07-09 15:00	EDT	1.19	A:e
USGS	01105585	2018-07-09 15:15	EDT	1.19	A:e
USGS	01105585	2018-07-09 15:30	EDT	1.18	A:e
USGS	01105585	2018-07-09 15:45	EDT	1.18	A:e
USGS	01105585	2018-07-09 16:00	EDT	1.18	A:e
USGS	01105585	2018-07-09 16:15	EDT	1.18	A:e
USGS	01105585	2018-07-09 16:30	EDT	1.17	A:e
USGS	01105585	2018-07-09 16:45	EDT	1.17	A:e
USGS	01105585	2018-07-09 17:00	EDT	1.17	A:e
USGS	01105585	2018-07-09 17:15	EDT	1.17	A:e
USGS	01105585	2018-07-09 17:30	EDT	1.16	A:e
USGS	01105585	2018-07-09 17:45	EDT	1.16	A:e
USGS	01105585	2018-07-09 18:00	EDT	1.16	A:e
USGS	01105585	2018-07-09 18:15	EDT	1.16	A:e
USGS	01105585	2018-07-09 18:30	EDT	1.16	A:e
USGS	01105585	2018-07-09 18:45	EDT	1.15	A:e
USGS	01105585	2018-07-09 19:00	EDT	1.15	A:e
USGS	01105585	2018-07-09 19:15	EDT	1.15	A:e
USGS	01105585	2018-07-09 19:30	EDT	1.15	A:e
USGS	01105585	2018-07-09 19:45	EDT	1.15	A:e
USGS	01105585	2018-07-09 20:00	EDT	1.14	A:e
USGS	01105585	2018-07-09 20:15	EDT	1.14	A:e
USGS	01105585	2018-07-09 20:30	EDT	1.14	A:e
USGS	01105585	2018-07-09 20:45	EDT	1.14	A:e
USGS	01105585	2018-07-09 21:00	EDT	1.14	A:e
USGS	01105585	2018-07-09 21:15	EDT	1.13	A:e
USGS	01105585	2018-07-09 21:30	EDT	1.13	A:e
USGS	01105585	2018-07-09 21:45	EDT	1.13	A:e
USGS	01105585	2018-07-09 22:00	EDT	1.13	A:e
USGS	01105585	2018-07-09 22:15	EDT	1.13	A:e
USGS	01105585	2018-07-09 22:30	EDT	1.12	A:e
USGS	01105585	2018-07-09 22:45	EDT	1.12	A:e
USGS	01105585	2018-07-09 23:00	EDT	1.12	A:e
USGS	01105585	2018-07-09 23:15	EDT	1.12	A:e
USGS	01105585	2018-07-09 23:30	EDT	1.12	A:e
USGS	01105585	2018-07-09 23:45	EDT	1.11	A:e
USGS	01105585	2018-07-10 00:00	EDT	1.11	A:e
USGS	01105585	2018-07-10 00:15	EDT	1.11	A:e
USGS	01105585	2018-07-10 00:30	EDT	1.11	A:e
USGS	01105585	2018-07-10 00:45	EDT	1.11	A:e
USGS	01105585	2018-07-10 01:00	EDT	1.10	A:e
USGS	01105585	2018-07-10 01:15	EDT	1.10	A:e
USGS	01105585	2018-07-10 01:30	EDT	1.10	A:e
USGS	01105585	2018-07-10 01:45	EDT	1.10	A:e
USGS	01105585	2018-07-10 02:00	EDT	1.09	A:e
USGS	01105585	2018-07-10 02:15	EDT	1.09	A:e
USGS	01105585	2018-07-10 02:30	EDT	1.09	A:e
USGS	01105585	2018-07-10 02:45	EDT	1.09	A:e
USGS	01105585	2018-07-10 03:00	EDT	1.09	A:e
USGS	01105585	2018-07-10 03:15	EDT	1.08	A:e
USGS	01105585	2018-07-10 03:30	EDT	1.08	A:e
USGS	01105585	2018-07-10 03:45	EDT	1.08	A:e
USGS	01105585	2018-07-10 04:00	EDT	1.08	A:e
USGS	01105585	2018-07-10 04:15	EDT	1.08	A:e
USGS	01105585	2018-07-10 04:30	EDT	1.07	A:e
USGS	01105585	2018-07-10 04:45	EDT	1.07	A:e
USGS	01105585	2018-07-10 05:00	EDT	1.07	A:e
USGS	01105585	2018-07-10 05:15	EDT	1.07	A:e
USGS	01105585	2018-07-10 05:30	EDT	1.07	A:e
USGS	01105585	2018-07-10 05:45	EDT	1.06	A:e
USGS	01105585	2018-07-10 06:00	EDT	1.06	A:e
USGS	01105585	2018-07-10 06:15	EDT	1.06	A:e
USGS	01105585	2018-07-10 06:30	EDT	1.06	A:e
USGS	01105585	2018-07-10 06:45	EDT	1.06	A:e
USGS	01105585	2018-07-10 07:00	EDT	1.05	A:e
USGS	01105585	2018-07-10 07:15	EDT	1.05	A:e
USGS	01105585	2018-07-10 07:30	EDT	1.05	A:e
USGS	01105585	2018-07-10 07:45	EDT	1.05	A:e
USGS	01105585	2018-07-10 08:00	EDT	1.05	A:e
USGS	01105585	2018-07-10 08:15	EDT	1.04	A:e
USGS	01105585	2018-07-10 08:30	EDT	1.04	A:e
USGS	01105585	2018-07-10 08:45	EDT	1.04	A:e
USGS	01105585	2018-07-10 09:00	EDT	1.04	A:e
USGS	01105585	2018-07-10 09:15	EDT	1.04	A:e
USGS	01105585	2018-07-10 09:30	EDT	1.03	A:e
USGS	01105585	2018-07-10 09:45	EDT	1.03	A:e
USGS	01105585	2018-07-10 10:00	EDT	1.03	A:e
USGS	01105585	2018-07-10 10:15	EDT	1.03	A:e
USGS	01105585	2018-07-10 10:30	EDT	1.03	A:e
USGS	01105585	2018-07-10 10:45	EDT	1.03	A:e
USGS	01105585	2018-07-10 11:00	EDT	1.03	A:e
USGS	01105585	2018-07-10 11:15	EDT	1.03	A:e
USGS	01105585	2018-07-10 11:30	EDT	1.03	A:e
USGS	01105585	2018-07-10 11:45	EDT	1.03	A:e
USGS	01105585	2018-07-10 12:00	EDT	1.03	A:e
USGS	01105585	2018-07-10 12:15	EDT	1.04	A:e
USGS	01105585	2018-07-10 12:30	EDT	1.04	A:e
USGS	01105585	2018-07-10 12:45	EDT	1.04	A:e
USGS	01105585	2018-07-10 13:00	EDT	1.04	A:e
USGS	01105585	2018-07-10 13:15	EDT	1.04	A:e
USGS	01105585	2018-07-10 13:30	EDT	1.04	A:e
USGS	01105585	2018-07-10 13:45	EDT	1.04	A:e
USGS	01105585	2018-07-10 14:00	EDT	1.04	A:e
USGS	01105585	2018-07-10 14:15	EDT	1.04	A:e
USGS	01105585	2018-07-10 14:30	EDT	1.04	A:e
USGS	01105585	2018-07-10 14:45	EDT	1.04	A:e
USGS	01105585	2018-07-10 15:00	EDT	1.04	A:e
USGS	01105585	2018-07-10 15:15	EDT	1.05	A:e
USGS	01105585	2018-07-10 15:30	EDT	1.05	A:e
USGS	01105585	2018-07-10 15:45	EDT	1.05	A:e
USGS	01105585	2018-07-10 16:00	EDT	1.05	A:e
USGS	01105585	2018-07-10 16:15	EDT	1.05	A:e
USGS	01105585	2018-07-10 16:30	EDT	1.05	A:e
USGS	01105585	2018-07-10 16:45	EDT	1.05	A:e
USGS	01105585	2018-07-10 17:00	EDT	1.05	A:e
USGS	01105585	2018-07-10 17:15	EDT	1.05	A:e
USGS	01105585	2018-07-10 17:30	EDT	1.05	A:e
USGS	01105585	2018-07-10 17:45	EDT	1.05	A:e
USGS	01105585	2018-07-10 18:00	EDT	1.06	A:e
USGS	01105585	2018-07-10 18:15	EDT	1.06	A:e
USGS	01105585	2018-07-10 18:30	EDT	1.06	A:e
USGS	01105585	2018-07-10 18:45	EDT	1.06	A:e
USGS	01105585	2018-07-10 19:00	EDT	1.06	A:e
USGS	01105585	2018-07-10 19:15	EDT	1.07	A:e
USGS	01105585	2018-07-10 19:30	EDT	1.15	A:e
USGS	01105585	2018-07-10 19:45	EDT	1.24	A:e
USGS	01105585	2018-07-10 20:00	EDT	1.32	A:e
USGS	01105585	2018-07-10 20:15	EDT	1.40	A:e
USGS	01105585	2018-07-10 20:30	EDT	1.49	A:e
USGS	01105585	2018-07-10 20:45	EDT	1.57	A:e
USGS	01105585	2018-07-10 21:00	EDT	1.65	A:e
USGS	01105585	2018-07-10 21:15	EDT	1.73	A:e
USGS	01105585	2018-07-10 21:30	EDT	1.82	A:e
USGS	01105585	2018-07-10 21:45	EDT	1.90	A:e
USGS	01105585	2018-07-10 22:00	EDT	1.98	A:e
USGS	01105585	2018-07-10 22:15	EDT	2.07	A:e
USGS	01105585	2018-07-10 22:30	EDT	2.18	A:e
USGS	01105585	2018-07-10 22:45	EDT	2.33	A:e
USGS	01105585	2018-07-10 23:00	EDT	2.47	A:e
USGS	01105585	2018-07-10 23:15	EDT	2.62	A:e
USGS	01105585	2018-07-10 23:30	EDT	2.77	A:e
USGS	01105585	2018-07-10 23:45	EDT	2.91	A:e
USGS	01105585	2018-07-11 00:00	EDT	3.06	A:e
USGS	01105585	2018-07-11 00:15	EDT	3.20	A:e
USGS	01105585	2018-07-11 00:30	EDT	3.35	A:e
USGS	01105585	2018-07-11 00:45	EDT	3.49	A:e
USGS	01105585	2018-07-11 01:00	EDT	3.64	A:e
